iso_year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5499999999999998
2022,1.2999999999999996,-1.2714285714285716,0.4142857142857145,-0.3000000000000002,0.44285714285714306,1.3571428571428572,0.4571428571428573,0.4285714285714283,-0.2285714285714288,1.9142857142857144,-0.8714285714285717,1.4857142857142844,-1.6714285714285713,0.20000000000000004,1.9000000000000006,1.671428571428572,-0.5571428571428577,-0.1142857142857144,2.814285714285714,0.27142857142857224,-2.1000000000000005,-1.0142857142857136,-2.6857142857142864,-1.2285714285714293,-3.528571428571429,-3.442857142857143,-0.3857142857142866,-3.4000000000000012,-3.342857142857144,-2.028571428571429,-1.8857142857142861,-3.1571428571428575,-1.7714285714285722,-1.4428571428571426,-0.8857142857142861,0.31428571428571417,0.21428571428571377,-1.4714285714285715,-0.7142857142857143,-0.12857142857142786,0.500000000000001,0.6142857142857149,1.4714285714285715,-1.385714285714285,0.42857142857142855,-0.285714285714286,-0.1428571428571431,-1.071428571428571,-1.885714285714286,-1.1428571428571428,0.6857142857142853,-0.0428571428571422
2023,0.6285714285714287,0.31428571428571445,-1.4285714285714286,-1.0857142857142859,0.4285714285714292,1.5999999999999999,0.34285714285714264,1.657142857142857,-0.7571428571428571,0.7285714285714288,0.5428571428571427,-0.07142857142857066,1.8000000000000005,1.014285714285714,-0.9428571428571423,-2.4571428571428564,-0.05714285714285668,0.22857142857142904,-1.0571428571428572,0.8571428571428571,1.6571428571428568,1.5714285714285712,0.3285714285714297,2.971428571428572,-0.014285714285714488,-0.6857142857142853,-0.514285714285715,1.142857142857144,-2.328571428571429,-2.1571428571428575,-0.6857142857142858,-1.614285714285715,-1.2142857142857153,-1.485714285714286,0.4142857142857146,3.0428571428571423,-2.814285714285714,-0.4142857142857131,0.9428571428571425,0.07142857142857142,1.2857142857142858,1.2571428571428573,0.48571428571428577,-0.24285714285714302,0.3000000000000002,0.1428571428571426,0.15714285714285697,-1.0,0.2857142857142857,-0.2714285714285711,0.1857142857142858,0.5333333333333338
2024,,,,-0.5000000000000004,-1.0714285714285714,0.11428571428571464,1.0142857142857145,-0.17142857142857185,-0.6714285714285716,-0.31428571428571417,0.014285714285714235,0.8142857142857134,0.24285714285714274,0.15714285714285658,0.5857142857142852,-1.9428571428571426,-0.6714285714285714,-0.07142857142857219,1.7857142857142867,-0.2285714285714288,-0.5571428571428575,-2.6428571428571432,-1.585714285714285,-2.12857142857143,0.21428571428571427,2.1285714285714286,-0.5714285714285714,-1.0714285714285714,0.9000000000000001,-2.5714285714285703,2.0142857142857147,-1.4142857142857146,0.8285714285714292,-1.514285714285715,-1.6285714285714288,-3.6857142857142855,-2.042857142857142,1.5714285714285725,-1.8428571428571427,-0.08571428571428541,-0.8142857142857144,-0.05714285714285593,2.3428571428571425,-0.5285714285714287,-2.3428571428571425,-1.0571428571428567,0.08571428571428573,-0.685714285714286,0.814285714285714,0.2285714285714288,0.5285714285714279,-0.6
2025,-0.40000000000000024,3.814285714285714,-1.6714285714285713,-0.15714285714285678,0.04285714285714296,0.2571428571428571,-3.2142857142857144,-1.5428571428571431,-1.114285714285714,0.585714285714286,-1.085714285714286,1.0142857142857142,2.457142857142857,-0.5285714285714282,0.5571428571428575,0.31428571428571467,0.285714285714286,0.7857142857142853,0.4571428571428573,-1.942857142857142,-1.0428571428571425,-1.0285714285714285,-0.7714285714285707,1.1142857142857139,0.7714285714285722,-1.8714285714285697,0.571428571428571,-3.514285714285714,-4.885714285714285,-1.3857142857142857,-1.4857142857142855,-2.671428571428572,0.6142857142857129,-3.7142857142857144,0.3285714285714287,-0.25714285714285723,-2.0142857142857133,-0.7142857142857143,-3.128571428571429,-1.5714285714285705,-0.514285714285714,-1.2000000000000004,-0.5999999999999996,0.08571428571428541,0.8285714285714284,0.27142857142857146,-1.142857142857143,0.6142857142857145,0.5428571428571421,0.21428571428571402,1.114285714285714,-0.42857142857142855
2026,-0.5999999999999999,-0.6571428571428569,1.3571428571428572,3.128571428571429,-0.4571428571428572,0.7857142857142853,0.928571428571428,-0.3714285714285716,-7.61295788314393e-16,2.2857142857142856,-1.2714285714285718,3.6,0.31428571428571417,-0.5285714285714282,1.5285714285714291,-0.4000000000000001,2.3857142857142852,3.1428571428571423,-0.9571428571428573,-2.271428571428571,-0.257142857142857,1.6999999999999993,-2.728571428571428,-1.8857142857142846,-1.9142857142857146,1.3285714285714272,-1.8571428571428577,-1.142857142857144,4.100000000000001,,,,,,,,,,,,,,,,,,,,,,,
